epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
16,225.673,1.4317,3.16383,1.60012,0.00342,1,0.1803,0.09273,1.19656,3.38666,1.86017,0.00283805,0.000946016,0.00283805,0.000946016,0.00283805,0.000946016,0.00283805,0.000946016
17,236.096,1.36367,3.17642,1.6534,0.30844,0.08571,0.21124,0.10491,1.15962,3.35149,1.81854,0.00280505,0.000935018,0.00280505,0.000935018,0.00280505,0.000935018,0.00280505,0.000935018
18,248.706,1.35481,3.17546,1.57439,0.96257,0.02857,0.21595,0.10937,1.15214,3.33926,1.79515,0.00277206,0.000924019,0.00277206,0.000924019,0.00277206,0.000924019,0.00277206,0.000924019
19,259.073,1.35958,3.1853,1.57755,0.91063,0.02857,0.25609,0.13716,1.07201,3.31877,1.71323,0.00273906,0.00091302,0.00273906,0.00091302,0.00273906,0.00091302,0.00273906,0.00091302
20,269.194,1.30004,3.14747,1.54724,0.70688,0.02857,0.25135,0.13429,1.0556,3.30015,1.67438,0.00270606,0.000902021,0.00270606,0.000902021,0.00270606,0.000902021,0.00270606,0.000902021
21,278.988,1.2824,3.18305,1.52879,0.70364,0.03117,0.24385,0.13272,1.02132,3.29132,1.64967,0.00267307,0.000891022,0.00267307,0.000891022,0.00267307,0.000891022,0.00267307,0.000891022
22,288.589,1.29238,3.14315,1.53147,0.72073,0.04364,0.26844,0.13351,0.991,3.27181,1.61773,0.00264007,0.000880023,0.00264007,0.000880023,0.00264007,0.000880023,0.00264007,0.000880023
23,298.874,1.27298,3.14779,1.52604,0.93867,0.06514,0.28618,0.1474,0.96925,3.25594,1.58973,0.00260707,0.000869024,0.00260707,0.000869024,0.00260707,0.000869024,0.00260707,0.000869024
24,309.745,1.29502,3.1851,1.52511,0.74453,0.07477,0.2763,0.15054,0.96597,3.23811,1.56851,0.00257408,0.000858025,0.00257408,0.000858025,0.00257408,0.000858025,0.00257408,0.000858025
25,319.509,1.25393,3.13247,1.51772,0.73941,0.07143,0.2628,0.14846,0.97262,3.23475,1.58014,0.00254108,0.000847026,0.00254108,0.000847026,0.00254108,0.000847026,0.00254108,0.000847026
26,329.442,1.18307,3.10065,1.47115,0.74526,0.07623,0.28415,0.16011,0.96724,3.21755,1.56849,0.00250808,0.000836027,0.00250808,0.000836027,0.00250808,0.000836027,0.00250808,0.000836027
27,341.747,1.1317,3.05712,1.41512,0.74514,0.07143,0.28477,0.16538,0.92853,3.20898,1.53176,0.00247509,0.000825029,0.00247509,0.000825029,0.00247509,0.000825029,0.00247509,0.000825029
