epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
30,428.418,1.38105,3.0981,1.89676,0.37401,0.30667,0.34906,0.17178,1.66027,3.45574,2.70008,0.0023761,0.000792032,0.0023761,0.000792032,0.0023761,0.000792032,0.0023761,0.000792032
31,442.566,1.29636,2.98316,1.86341,0.63219,0.26667,0.33715,0.17292,1.63108,3.42599,2.66373,0.0023431,0.000781033,0.0023431,0.000781033,0.0023431,0.000781033,0.0023431,0.000781033
32,455.791,1.33987,3.02192,1.90041,0.65155,0.28,0.35711,0.18235,1.60728,3.40346,2.65054,0.0023101,0.000770034,0.0023101,0.000770034,0.0023101,0.000770034,0.0023101,0.000770034
33,469.627,1.23138,2.88555,1.7971,0.28919,0.40333,0.37556,0.18919,1.61191,3.35758,2.68878,0.00227711,0.000759035,0.00227711,0.000759035,0.00227711,0.000759035,0.00227711,0.000759035
34,483.512,1.28155,2.87259,1.81942,0.22325,0.37973,0.35782,0.18765,1.57269,3.32576,2.66995,0.00224411,0.000748036,0.00224411,0.000748036,0.00224411,0.000748036,0.00224411,0.000748036
35,498.122,1.17653,2.90453,1.76615,0.27413,0.47439,0.38801,0.20965,1.55483,3.26545,2.65772,0.00221111,0.000737037,0.00221111,0.000737037,0.00221111,0.000737037,0.00221111,0.000737037
36,511.157,1.2172,2.80598,1.76572,0.30572,0.50792,0.4025,0.21677,1.52031,3.2563,2.63338,0.00217812,0.000726038,0.00217812,0.000726038,0.00217812,0.000726038,0.00217812,0.000726038
37,524.302,1.20661,2.84079,1.79071,0.30185,0.48567,0.40246,0.22309,1.52149,3.23991,2.60451,0.00214512,0.00071504,0.00214512,0.00071504,0.00214512,0.00071504,0.00214512,0.00071504
38,537.221,1.23885,2.879,1.80776,0.31325,0.51905,0.43367,0.23174,1.50113,3.1931,2.56565,0.00211212,0.000704041,0.00211212,0.000704041,0.00211212,0.000704041,0.00211212,0.000704041
39,550.295,1.23875,2.8019,1.82538,0.3018,0.56227,0.4175,0.22348,1.49161,3.22942,2.54566,0.00207913,0.000693042,0.00207913,0.000693042,0.00207913,0.000693042,0.00207913,0.000693042
40,563.372,1.21685,2.81341,1.78324,0.30364,0.615,0.44691,0.23382,1.49737,3.16259,2.5485,0.00204613,0.000682043,0.00204613,0.000682043,0.00204613,0.000682043,0.00204613,0.000682043
41,576.549,1.14629,2.78909,1.73072,0.30608,0.57567,0.43802,0.22856,1.50145,3.16134,2.55828,0.00201313,0.000671044,0.00201313,0.000671044,0.00201313,0.000671044,0.00201313,0.000671044
42,589.904,1.18172,2.72219,1.78321,0.31724,0.56095,0.41991,0.22403,1.54355,3.15384,2.61528,0.00198014,0.000660045,0.00198014,0.000660045,0.00198014,0.000660045,0.00198014,0.000660045
43,603.736,1.26725,2.7276,1.82452,0.35917,0.60299,0.4542,0.22486,1.56386,3.10422,2.66546,0.00194714,0.000649046,0.00194714,0.000649046,0.00194714,0.000649046,0.00194714,0.000649046
44,616.787,1.18798,2.6305,1.75619,0.37346,0.60336,0.47014,0.23618,1.56206,3.06989,2.66294,0.00191414,0.000638047,0.00191414,0.000638047,0.00191414,0.000638047,0.00191414,0.000638047
45,630.292,1.2292,2.70104,1.82416,0.37451,0.59392,0.48137,0.24858,1.55112,3.04766,2.64067,0.00188115,0.000627048,0.00188115,0.000627048,0.00188115,0.000627048,0.00188115,0.000627048
46,644.096,1.22612,2.7097,1.78103,0.38549,0.64285,0.50945,0.26616,1.53169,3.04297,2.61496,0.00184815,0.000616049,0.00184815,0.000616049,0.00184815,0.000616049,0.00184815,0.000616049
47,657.979,1.21617,2.64002,1.76292,0.39295,0.62061,0.5151,0.27122,1.54267,3.01714,2.64574,0.00181515,0.000605051,0.00181515,0.000605051,0.00181515,0.000605051,0.00181515,0.000605051
48,671.628,1.24965,2.63687,1.83192,0.45061,0.59047,0.52771,0.288,1.53409,2.99366,2.62934,0.00178216,0.000594052,0.00178216,0.000594052,0.00178216,0.000594052,0.00178216,0.000594052
49,685.244,1.27635,2.66541,1.81214,0.43544,0.58148,0.52754,0.29256,1.50317,2.97504,2.56765,0.00174916,0.000583053,0.00174916,0.000583053,0.00174916,0.000583053,0.00174916,0.000583053
50,698.512,1.17852,2.66218,1.75398,0.46023,0.5619,0.54011,0.30189,1.49082,2.9525,2.56051,0.00171616,0.000572054,0.00171616,0.000572054,0.00171616,0.000572054,0.00171616,0.000572054
51,712.8,1.1913,2.61862,1.75179,0.49529,0.49048,0.55128,0.30715,1.46531,2.88208,2.51582,0.00168316,0.000561055,0.00168316,0.000561055,0.00168316,0.000561055,0.00168316,0.000561055
52,726.089,1.21023,2.54341,1.72232,0.39709,0.60476,0.55938,0.3051,1.47713,2.86544,2.52775,0.00165017,0.000550056,0.00165017,0.000550056,0.00165017,0.000550056,0.00165017,0.000550056
53,739.177,1.20918,2.54145,1.75805,0.40594,0.65803,0.57425,0.32581,1.46005,2.85156,2.51175,0.00161717,0.000539057,0.00161717,0.000539057,0.00161717,0.000539057,0.00161717,0.000539057
54,752.069,1.13043,2.54046,1.70639,0.42119,0.57619,0.57548,0.33082,1.45316,2.82594,2.50491,0.00158417,0.000528058,0.00158417,0.000528058,0.00158417,0.000528058,0.00158417,0.000528058
55,765.209,1.1527,2.52649,1.72533,0.42341,0.59554,0.58834,0.33382,1.45036,2.79176,2.50776,0.00155118,0.000517059,0.00155118,0.000517059,0.00155118,0.000517059,0.00155118,0.000517059
56,778.547,1.20655,2.56027,1.75386,0.45205,0.61219,0.58758,0.33376,1.46612,2.77754,2.51404,0.00151818,0.00050606,0.00151818,0.00050606,0.00151818,0.00050606,0.00151818,0.00050606
57,791.806,1.18904,2.47154,1.72554,0.47543,0.59048,0.59228,0.34324,1.4695,2.78283,2.49958,0.00148518,0.000495062,0.00148518,0.000495062,0.00148518,0.000495062,0.00148518,0.000495062
58,804.986,1.16967,2.45045,1.71421,0.48962,0.57714,0.60351,0.34606,1.48194,2.74919,2.50104,0.00145219,0.000484063,0.00145219,0.000484063,0.00145219,0.000484063,0.00145219,0.000484063
59,818.864,1.23663,2.45382,1.73742,0.47295,0.59573,0.60427,0.3539,1.44333,2.73675,2.4408,0.00141919,0.000473064,0.00141919,0.000473064,0.00141919,0.000473064,0.00141919,0.000473064
60,832.174,1.151,2.41054,1.66967,0.50815,0.57418,0.61085,0.35536,1.47392,2.74312,2.49962,0.00138619,0.000462065,0.00138619,0.000462065,0.00138619,0.000462065,0.00138619,0.000462065
61,846.035,1.22589,2.39055,1.7281,0.45627,0.57151,0.61364,0.37258,1.41852,2.71806,2.41314,0.0013532,0.000451066,0.0013532,0.000451066,0.0013532,0.000451066,0.0013532,0.000451066
62,859.206,1.13571,2.40058,1.69107,0.48696,0.62,0.61072,0.37601,1.37712,2.71038,2.34168,0.0013202,0.000440067,0.0013202,0.000440067,0.0013202,0.000440067,0.0013202,0.000440067
63,872.258,1.13962,2.49202,1.65254,0.47113,0.63118,0.61783,0.38172,1.33649,2.67994,2.27613,0.0012872,0.000429068,0.0012872,0.000429068,0.0012872,0.000429068,0.0012872,0.000429068
64,885.354,1.13266,2.34639,1.67301,0.45646,0.67714,0.62169,0.37504,1.34836,2.69408,2.29209,0.00125421,0.000418069,0.00125421,0.000418069,0.00125421,0.000418069,0.00125421,0.000418069
65,898.53,1.12934,2.34703,1.68622,0.43326,0.64857,0.60738,0.37375,1.34481,2.68303,2.27288,0.00122121,0.00040707,0.00122121,0.00040707,0.00122121,0.00040707,0.00122121,0.00040707
66,912.027,1.19073,2.39607,1.73281,0.44409,0.66286,0.60275,0.37102,1.3472,2.68065,2.28579,0.00118821,0.000396071,0.00118821,0.000396071,0.00118821,0.000396071,0.00118821,0.000396071
67,925.818,1.09428,2.24373,1.64827,0.42852,0.64785,0.59052,0.34965,1.41379,2.66821,2.37648,0.00115522,0.000385073,0.00115522,0.000385073,0.00115522,0.000385073,0.00115522,0.000385073
68,939.018,1.20517,2.40592,1.75907,0.4513,0.61268,0.60414,0.36024,1.43062,2.63993,2.39946,0.00112222,0.000374074,0.00112222,0.000374074,0.00112222,0.000374074,0.00112222,0.000374074
69,952.008,1.14129,2.32712,1.72068,0.46367,0.66523,0.5963,0.35792,1.44946,2.63481,2.41325,0.00108922,0.000363075,0.00108922,0.000363075,0.00108922,0.000363075,0.00108922,0.000363075
70,965.261,1.09262,2.2309,1.62748,0.46839,0.66464,0.59687,0.34851,1.4608,2.61351,2.4324,0.00105623,0.000352076,0.00105623,0.000352076,0.00105623,0.000352076,0.00105623,0.000352076
71,979.153,1.1353,2.31593,1.67084,0.48299,0.67714,0.58553,0.34328,1.46972,2.59363,2.43407,0.00102323,0.000341077,0.00102323,0.000341077,0.00102323,0.000341077,0.00102323,0.000341077
72,992.329,1.02791,2.26401,1.59644,0.47513,0.65237,0.58877,0.34716,1.48201,2.57665,2.45038,0.000990234,0.000330078,0.000990234,0.000330078,0.000990234,0.000330078,0.000990234,0.000330078
73,1006.74,1.24479,2.33351,1.81198,0.48141,0.67714,0.59801,0.35059,1.48646,2.56802,2.44607,0.000957238,0.000319079,0.000957238,0.000319079,0.000957238,0.000319079,0.000957238,0.000319079
74,1022.29,1.06659,2.27226,1.63865,0.49091,0.73803,0.61271,0.36293,1.46919,2.53608,2.41464,0.000924241,0.00030808,0.000924241,0.00030808,0.000924241,0.00030808,0.000924241,0.00030808
75,1038.3,1.20458,2.23672,1.73623,0.52086,0.69354,0.6074,0.35858,1.44104,2.49777,2.37735,0.000891244,0.000297081,0.000891244,0.000297081,0.000891244,0.000297081,0.000891244,0.000297081
76,1053.24,1.09943,2.25151,1.63405,0.51672,0.70315,0.61028,0.36165,1.41752,2.50647,2.35845,0.000858247,0.000286083,0.000858247,0.000286083,0.000858247,0.000286083,0.000858247,0.000286083
77,1068.4,1.05506,2.13102,1.59346,0.53027,0.72072,0.63846,0.37831,1.42175,2.48802,2.35028,0.000825251,0.000275084,0.000825251,0.000275084,0.000825251,0.000275084,0.000825251,0.000275084
78,1082,1.15203,2.34126,1.73778,0.51583,0.73572,0.63411,0.38383,1.38106,2.48175,2.29387,0.000792254,0.000264085,0.000792254,0.000264085,0.000792254,0.000264085,0.000792254,0.000264085
79,1095.63,1.13864,2.19176,1.66934,0.54635,0.71707,0.65962,0.38647,1.41585,2.4527,2.33007,0.000759257,0.000253086,0.000759257,0.000253086,0.000759257,0.000253086,0.000759257,0.000253086
80,1109.65,1.14659,2.23824,1.66501,0.61593,0.65072,0.6738,0.39108,1.42023,2.45002,2.33773,0.000726261,0.000242087,0.000726261,0.000242087,0.000726261,0.000242087,0.000726261,0.000242087
81,1122.9,1.10344,2.22839,1.6998,0.61653,0.66738,0.66293,0.39246,1.40398,2.44168,2.32542,0.000693264,0.000231088,0.000693264,0.000231088,0.000693264,0.000231088,0.000693264,0.000231088
82,1135.58,1.12486,2.18269,1.67657,0.62868,0.63884,0.64266,0.38067,1.39169,2.45161,2.31825,0.000660267,0.000220089,0.000660267,0.000220089,0.000660267,0.000220089,0.000660267,0.000220089
83,1149.66,1.13698,2.20705,1.72201,0.6181,0.64944,0.66161,0.39023,1.39809,2.41981,2.30165,0.000627271,0.00020909,0.000627271,0.00020909,0.000627271,0.00020909,0.000627271,0.00020909
84,1164.02,1.01823,2.11117,1.60069,0.62301,0.63563,0.69161,0.40715,1.40981,2.40535,2.30917,0.000594274,0.000198091,0.000594274,0.000198091,0.000594274,0.000198091,0.000594274,0.000198091
85,1178.74,1.09173,2.20956,1.66764,0.65152,0.64707,0.70278,0.41089,1.41227,2.42053,2.30579,0.000561277,0.000187092,0.000561277,0.000187092,0.000561277,0.000187092,0.000561277,0.000187092
86,1191.9,1.12882,2.20594,1.63769,0.66225,0.62462,0.71194,0.4185,1.40079,2.40014,2.29254,0.000528281,0.000176094,0.000528281,0.000176094,0.000528281,0.000176094,0.000528281,0.000176094
87,1204.96,1.05825,2.29922,1.64833,0.70356,0.62,0.71683,0.42138,1.38058,2.39019,2.26597,0.000495284,0.000165095,0.000495284,0.000165095,0.000495284,0.000165095,0.000495284,0.000165095
88,1218.44,1.03529,2.14493,1.61989,0.65269,0.63333,0.68983,0.40887,1.37501,2.3897,2.26235,0.000462287,0.000154096,0.000462287,0.000154096,0.000462287,0.000154096,0.000462287,0.000154096
89,1231.88,1.03133,2.08816,1.63542,0.63902,0.64427,0.68589,0.41055,1.37496,2.37746,2.26996,0.00042929,0.000143097,0.00042929,0.000143097,0.00042929,0.000143097,0.00042929,0.000143097
90,1245.66,1.20633,2.13881,1.73597,0.68092,0.63157,0.69597,0.41717,1.38285,2.38475,2.27556,0.000396294,0.000132098,0.000396294,0.000132098,0.000396294,0.000132098,0.000396294,0.000132098
91,1258.87,0.82204,3.09287,1.58081,0.60663,0.74762,0.69634,0.42812,1.34514,2.38818,2.23097,0.000363297,0.000121099,0.000363297,0.000121099,0.000363297,0.000121099,0.000363297,0.000121099
92,1270.84,0.69447,2.86922,1.47969,0.59189,0.73304,0.67477,0.42405,1.3141,2.4072,2.18485,0.0003303,0.0001101,0.0003303,0.0001101,0.0003303,0.0001101,0.0003303,0.0001101
93,1282.75,0.70173,2.96706,1.51112,0.57827,0.73354,0.67496,0.42842,1.30298,2.43564,2.18353,0.000297304,9.91012e-05,0.000297304,9.91012e-05,0.000297304,9.91012e-05,0.000297304,9.91012e-05
94,1294.36,0.70712,2.89893,1.56782,0.58268,0.71905,0.66196,0.41896,1.30276,2.4481,2.1929,0.000264307,8.81023e-05,0.000264307,8.81023e-05,0.000264307,8.81023e-05,0.000264307,8.81023e-05
95,1307.07,0.70598,2.7816,1.53923,0.61248,0.73529,0.67716,0.41847,1.31188,2.45482,2.2066,0.00023131,7.71034e-05,0.00023131,7.71034e-05,0.00023131,7.71034e-05,0.00023131,7.71034e-05
96,1319.51,0.70375,2.87535,1.5069,0.67173,0.66578,0.68483,0.43073,1.30691,2.43559,2.1935,0.000198314,6.61045e-05,0.000198314,6.61045e-05,0.000198314,6.61045e-05,0.000198314,6.61045e-05
97,1331.03,0.78898,2.86232,1.62427,0.62008,0.75701,0.69465,0.43284,1.32037,2.45585,2.23,0.000165317,5.51056e-05,0.000165317,5.51056e-05,0.000165317,5.51056e-05,0.000165317,5.51056e-05
98,1342.87,0.85116,2.92289,1.65349,0.63296,0.73429,0.71059,0.43125,1.31744,2.44914,2.22038,0.00013232,4.41067e-05,0.00013232,4.41067e-05,0.00013232,4.41067e-05,0.00013232,4.41067e-05
99,1355.4,0.70753,2.83356,1.50108,0.59774,0.7619,0.68223,0.42818,1.29664,2.46639,2.1953,9.93234e-05,3.31078e-05,9.93234e-05,3.31078e-05,9.93234e-05,3.31078e-05,9.93234e-05,3.31078e-05
100,1367.13,0.72037,2.72036,1.5552,0.60916,0.73815,0.68914,0.42683,1.3161,2.4471,2.23345,6.63267e-05,2.21089e-05,6.63267e-05,2.21089e-05,6.63267e-05,2.21089e-05,6.63267e-05,2.21089e-05
