epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
43,451.517,1.01509,2.84494,1.31514,0.19986,0.26726,0.31592,0.23676,0.79738,2.75333,1.35779,0.00194714,0.000649046,0.00194714,0.000649046,0.00194714,0.000649046,0.00194714,0.000649046
44,461.304,0.97662,2.85529,1.36197,0.21935,0.28497,0.32172,0.24316,0.79263,2.72061,1.34388,0.00191414,0.000638047,0.00191414,0.000638047,0.00191414,0.000638047,0.00191414,0.000638047
45,471.486,0.99673,2.80575,1.30298,0.22814,0.29273,0.32467,0.24405,0.77127,2.71245,1.33988,0.00188115,0.000627048,0.00188115,0.000627048,0.00188115,0.000627048,0.00188115,0.000627048
46,481.92,0.96068,2.79152,1.30264,0.22971,0.31563,0.32452,0.24707,0.7679,2.68164,1.33288,0.00184815,0.000616049,0.00184815,0.000616049,0.00184815,0.000616049,0.00184815,0.000616049
47,491.814,0.99257,2.79018,1.3186,0.26789,0.36816,0.31953,0.24733,0.77397,2.6764,1.33069,0.00181515,0.000605051,0.00181515,0.000605051,0.00181515,0.000605051,0.00181515,0.000605051
48,502.78,0.97582,2.7611,1.31078,0.26666,0.37623,0.31497,0.24367,0.74893,2.67623,1.32248,0.00178216,0.000594052,0.00178216,0.000594052,0.00178216,0.000594052,0.00178216,0.000594052
49,513.4,1.00869,2.79542,1.35634,0.27261,0.39524,0.31704,0.24772,0.73996,2.66322,1.31008,0.00174916,0.000583053,0.00174916,0.000583053,0.00174916,0.000583053,0.00174916,0.000583053
50,523.476,0.91584,2.75322,1.29187,0.27181,0.41862,0.32005,0.25472,0.73081,2.65759,1.29613,0.00171616,0.000572054,0.00171616,0.000572054,0.00171616,0.000572054,0.00171616,0.000572054
51,533.595,1.01056,2.7952,1.33154,0.23289,0.44622,0.32067,0.25258,0.73131,2.62511,1.28094,0.00168316,0.000561055,0.00168316,0.000561055,0.00168316,0.000561055,0.00168316,0.000561055
52,543.831,0.96563,2.70021,1.32706,0.23541,0.47124,0.31844,0.2507,0.73248,2.60579,1.27535,0.00165017,0.000550056,0.00165017,0.000550056,0.00165017,0.000550056,0.00165017,0.000550056
53,554.195,0.93247,2.68531,1.27921,0.21827,0.46598,0.30955,0.24539,0.72858,2.62252,1.27025,0.00161717,0.000539057,0.00161717,0.000539057,0.00161717,0.000539057,0.00161717,0.000539057
54,563.844,0.98455,2.74817,1.32624,0.22004,0.43538,0.32806,0.25728,0.73789,2.59659,1.27455,0.00158417,0.000528058,0.00158417,0.000528058,0.00158417,0.000528058,0.00158417,0.000528058
55,573.788,0.88897,2.66616,1.23748,0.22022,0.4321,0.33008,0.26572,0.71005,2.59562,1.25779,0.00155118,0.000517059,0.00155118,0.000517059,0.00155118,0.000517059,0.00155118,0.000517059
56,584.142,0.97047,2.69476,1.31642,0.24804,0.50876,0.33447,0.27228,0.69381,2.53541,1.2434,0.00151818,0.00050606,0.00151818,0.00050606,0.00151818,0.00050606,0.00151818,0.00050606
57,594.119,0.93077,2.68654,1.2714,0.2444,0.52017,0.33465,0.2758,0.68616,2.53771,1.23707,0.00148518,0.000495062,0.00148518,0.000495062,0.00148518,0.000495062,0.00148518,0.000495062
58,603.709,0.86119,2.59976,1.25584,0.25889,0.54674,0.34454,0.28432,0.66453,2.52949,1.22358,0.00145219,0.000484063,0.00145219,0.000484063,0.00145219,0.000484063,0.00145219,0.000484063
59,613.999,0.93644,2.64766,1.29973,0.27385,0.5903,0.36504,0.30302,0.66838,2.46461,1.22048,0.00141919,0.000473064,0.00141919,0.000473064,0.00141919,0.000473064,0.00141919,0.000473064
60,623.779,0.91629,2.6067,1.27306,0.26668,0.58762,0.36634,0.30539,0.65522,2.45234,1.21177,0.00138619,0.000462065,0.00138619,0.000462065,0.00138619,0.000462065,0.00138619,0.000462065
61,633.413,0.93643,2.55889,1.29472,0.27787,0.62814,0.3895,0.32439,0.64557,2.44803,1.20403,0.0013532,0.000451066,0.0013532,0.000451066,0.0013532,0.000451066,0.0013532,0.000451066
62,643.086,0.89117,2.56069,1.28181,0.27403,0.64286,0.39161,0.32734,0.65295,2.41394,1.20478,0.0013202,0.000440067,0.0013202,0.000440067,0.0013202,0.000440067,0.0013202,0.000440067
63,653.462,0.90138,2.53991,1.21914,0.29874,0.65441,0.39989,0.33503,0.65188,2.4124,1.20273,0.0012872,0.000429068,0.0012872,0.000429068,0.0012872,0.000429068,0.0012872,0.000429068
64,663.593,0.83848,2.5317,1.22706,0.30248,0.60747,0.41291,0.3482,0.6454,2.36792,1.19753,0.00125421,0.000418069,0.00125421,0.000418069,0.00125421,0.000418069,0.00125421,0.000418069
65,673.534,0.84262,2.53456,1.25465,0.30558,0.58735,0.42446,0.35285,0.65092,2.31721,1.20298,0.00122121,0.00040707,0.00122121,0.00040707,0.00122121,0.00040707,0.00122121,0.00040707
66,683.572,0.90553,2.49871,1.27693,0.31886,0.61386,0.42851,0.35843,0.64543,2.29952,1.1994,0.00118821,0.000396071,0.00118821,0.000396071,0.00118821,0.000396071,0.00118821,0.000396071
67,693.68,0.93456,2.49184,1.25484,0.34743,0.57671,0.45782,0.38128,0.62645,2.28171,1.1821,0.00115522,0.000385073,0.00115522,0.000385073,0.00115522,0.000385073,0.00115522,0.000385073
68,703.653,0.94383,2.57277,1.30526,0.39137,0.50365,0.47015,0.39221,0.63157,2.26696,1.18514,0.00112222,0.000374074,0.00112222,0.000374074,0.00112222,0.000374074,0.00112222,0.000374074
69,713.668,0.88054,2.51158,1.23266,0.39406,0.52347,0.48,0.40224,0.63631,2.27414,1.18776,0.00108922,0.000363075,0.00108922,0.000363075,0.00108922,0.000363075,0.00108922,0.000363075
70,723.59,0.86507,2.4745,1.25006,0.37706,0.54323,0.49624,0.41558,0.63716,2.25231,1.18621,0.00105623,0.000352076,0.00105623,0.000352076,0.00105623,0.000352076,0.00105623,0.000352076
71,733.235,0.86965,2.49737,1.21789,0.38091,0.54543,0.51857,0.43667,0.64579,2.20239,1.18832,0.00102323,0.000341077,0.00102323,0.000341077,0.00102323,0.000341077,0.00102323,0.000341077
72,743.137,0.90656,2.46029,1.29797,0.38668,0.5581,0.52112,0.44382,0.64027,2.2129,1.18381,0.000990234,0.000330078,0.000990234,0.000330078,0.000990234,0.000330078,0.000990234,0.000330078
73,752.698,0.91645,2.44374,1.25471,0.41077,0.52872,0.53604,0.45955,0.63394,2.16395,1.17696,0.000957238,0.000319079,0.000957238,0.000319079,0.000957238,0.000319079,0.000957238,0.000319079
74,762.917,0.85424,2.39989,1.23125,0.42966,0.52024,0.54456,0.46838,0.63166,2.16218,1.17545,0.000924241,0.00030808,0.000924241,0.00030808,0.000924241,0.00030808,0.000924241,0.00030808
75,773.038,0.89396,2.47377,1.22635,0.47141,0.48667,0.56627,0.48497,0.64276,2.17909,1.1826,0.000891244,0.000297081,0.000891244,0.000297081,0.000891244,0.000297081,0.000891244,0.000297081
76,783.445,0.86214,2.38929,1.20595,0.43772,0.51511,0.55548,0.47669,0.63953,2.17515,1.17893,0.000858247,0.000286083,0.000858247,0.000286083,0.000858247,0.000286083,0.000858247,0.000286083
77,793.275,0.86499,2.36408,1.21378,0.38847,0.60132,0.57341,0.49426,0.63585,2.11481,1.17388,0.000825251,0.000275084,0.000825251,0.000275084,0.000825251,0.000275084,0.000825251,0.000275084
78,802.788,0.91444,2.42429,1.31422,0.39903,0.60897,0.56586,0.48684,0.62882,2.10545,1.17063,0.000792254,0.000264085,0.000792254,0.000264085,0.000792254,0.000264085,0.000792254,0.000264085
79,812.583,0.93411,2.42312,1.25819,0.41568,0.61304,0.58409,0.50459,0.6352,2.10068,1.17339,0.000759257,0.000253086,0.000759257,0.000253086,0.000759257,0.000253086,0.000759257,0.000253086
80,822.392,0.85459,2.40995,1.25559,0.38955,0.62952,0.58326,0.50255,0.62772,2.08377,1.16749,0.000726261,0.000242087,0.000726261,0.000242087,0.000726261,0.000242087,0.000726261,0.000242087
81,832.177,0.87501,2.41782,1.24297,0.39911,0.68667,0.58484,0.50305,0.60695,2.06952,1.15403,0.000693264,0.000231088,0.000693264,0.000231088,0.000693264,0.000231088,0.000693264,0.000231088
82,842.451,0.89617,2.3648,1.27194,0.39978,0.72543,0.58499,0.50739,0.61267,2.06111,1.15628,0.000660267,0.000220089,0.000660267,0.000220089,0.000660267,0.000220089,0.000660267,0.000220089
83,854.117,0.84372,2.31624,1.19823,0.43842,0.64396,0.59788,0.52182,0.60024,2.04128,1.15186,0.000627271,0.00020909,0.000627271,0.00020909,0.000627271,0.00020909,0.000627271,0.00020909
84,863.915,0.92348,2.35341,1.26044,0.45872,0.62631,0.5987,0.52427,0.59179,2.03824,1.14445,0.000594274,0.000198091,0.000594274,0.000198091,0.000594274,0.000198091,0.000594274,0.000198091
85,873.428,0.91224,2.42464,1.25307,0.47662,0.62801,0.60965,0.53068,0.58696,2.02739,1.13949,0.000561277,0.000187092,0.000561277,0.000187092,0.000561277,0.000187092,0.000561277,0.000187092
86,883.326,0.85761,2.36201,1.22861,0.4785,0.60452,0.61153,0.53398,0.589,2.01594,1.14088,0.000528281,0.000176094,0.000528281,0.000176094,0.000528281,0.000176094,0.000528281,0.000176094
87,893.122,0.84527,2.36864,1.23569,0.55184,0.5944,0.61505,0.53534,0.59833,2.01532,1.14629,0.000495284,0.000165095,0.000495284,0.000165095,0.000495284,0.000165095,0.000495284,0.000165095
88,902.991,0.85572,2.31481,1.2468,0.54262,0.58258,0.61641,0.52628,0.61684,2.05358,1.1599,0.000462287,0.000154096,0.000462287,0.000154096,0.000462287,0.000154096,0.000462287,0.000154096
89,913.12,0.90432,2.32736,1.24202,0.56777,0.6102,0.61423,0.52985,0.60945,2.01486,1.15611,0.00042929,0.000143097,0.00042929,0.000143097,0.00042929,0.000143097,0.00042929,0.000143097
90,923.171,0.91958,2.44709,1.28634,0.54035,0.55203,0.61253,0.52397,0.60927,1.9967,1.15512,0.000396294,0.000132098,0.000396294,0.000132098,0.000396294,0.000132098,0.000396294,0.000132098
91,933.302,0.88308,2.30025,1.22668,0.50256,0.6281,0.64397,0.55414,0.61635,1.98416,1.15526,0.000363297,0.000121099,0.000363297,0.000121099,0.000363297,0.000121099,0.000363297,0.000121099
92,943.034,0.8291,2.26311,1.21386,0.56205,0.58809,0.6285,0.54179,0.60325,1.99289,1.14617,0.0003303,0.0001101,0.0003303,0.0001101,0.0003303,0.0001101,0.0003303,0.0001101
93,953.004,0.83703,2.27165,1.19066,0.49505,0.67664,0.64199,0.55233,0.60364,1.98827,1.14841,0.000297304,9.91012e-05,0.000297304,9.91012e-05,0.000297304,9.91012e-05,0.000297304,9.91012e-05
94,963.4,0.85399,2.276,1.20282,0.56684,0.62952,0.64437,0.55689,0.5986,1.97157,1.14483,0.000264307,8.81023e-05,0.000264307,8.81023e-05,0.000264307,8.81023e-05,0.000264307,8.81023e-05
95,972.915,0.77483,2.24008,1.1695,0.5571,0.6533,0.65608,0.57328,0.58694,1.98295,1.13855,0.00023131,7.71034e-05,0.00023131,7.71034e-05,0.00023131,7.71034e-05,0.00023131,7.71034e-05
96,982.834,0.92082,2.30837,1.27714,0.54083,0.63154,0.65871,0.57765,0.58191,1.9613,1.13403,0.000198314,6.61045e-05,0.000198314,6.61045e-05,0.000198314,6.61045e-05,0.000198314,6.61045e-05
97,992.487,0.82795,2.31811,1.23143,0.53598,0.6366,0.6574,0.57456,0.58216,1.94999,1.13389,0.000165317,5.51056e-05,0.000165317,5.51056e-05,0.000165317,5.51056e-05,0.000165317,5.51056e-05
98,1002.23,0.92049,2.29882,1.26259,0.53983,0.65792,0.65696,0.57149,0.59114,1.95519,1.13674,0.00013232,4.41067e-05,0.00013232,4.41067e-05,0.00013232,4.41067e-05,0.00013232,4.41067e-05
99,1012.11,0.89405,2.35763,1.24727,0.55789,0.60886,0.65843,0.57512,0.5855,1.97112,1.13486,9.93234e-05,3.31078e-05,9.93234e-05,3.31078e-05,9.93234e-05,3.31078e-05,9.93234e-05,3.31078e-05
100,1021.68,0.8941,2.3871,1.24804,0.59581,0.61524,0.6598,0.57264,0.59231,1.98156,1.13928,6.63267e-05,2.21089e-05,6.63267e-05,2.21089e-05,6.63267e-05,2.21089e-05,6.63267e-05,2.21089e-05
